personnel_id,month_start,days_on_duty,total_duty_hours,mean_daily_duty_hours,daily_duty_hours_sd,night_shifts,weekly_offs_entitled,weekly_offs_availed
P00388,2024-12-31,30,374.5,12.48,1.33,9,4,1
P00388,2025-01-30,29,359.4,12.39,2.92,6,4,2
P00388,2025-03-02,30,391.2,13.04,2.81,6,4,0
P00388,2025-04-01,30,377.7,12.59,3.96,6,4,1
P00388,2025-05-01,28,342.5,12.23,0.38,12,4,2
P00388,2025-06-01,27,340.6,12.61,0.92,6,4,0
P00388,2025-07-01,28,347.4,12.41,2.39,2,4,1
P00388,2025-08-01,31,379.5,12.24,0.34,6,4,1
P00388,2025-08-31,30,372.4,12.41,3.46,5,4,1
P00388,2025-10-01,29,342.2,11.8,3.59,5,4,0
P00388,2025-10-31,28,336.6,12.02,1.07,5,4,0
P00388,2025-12-01,30,353.6,11.79,3.31,11,4,3
P00388,2025-12-31,30,352.3,11.74,4.53,6,4,2
P00388,2026-01-30,27,323.4,11.98,0.92,14,4,1
P00388,2026-03-02,30,342.1,11.4,1.84,4,4,1
P00388,2026-04-01,30,369.2,12.31,3.11,5,4,0
P00388,2026-05-02,31,359.2,11.59,5.34,8,4,1
P00388,2026-06-01,29,342.7,11.82,3.06,4,4,0
P00388,2026-07-02,31,355.4,11.46,1.58,7,4,1
P00388,2026-08-01,28,334.0,11.93,2.15,6,4,2
P00389,2024-08-31,28,380.1,13.57,3.09,8,4,0
P00389,2024-09-30,31,414.6,13.37,4.67,3,4,1
P00389,2024-10-31,30,387.3,12.91,1.06,5,4,1
P00389,2024-11-30,29,397.4,13.7,0.63,6,4,2
P00389,2024-12-31,28,365.3,13.05,5.27,9,4,0
P00389,2025-01-30,31,406.3,13.11,2.69,8,4,0
P00389,2025-03-02,31,391.8,12.64,2.74,7,4,3
P00389,2025-04-01,28,348.1,12.43,5.82,7,4,1
P00389,2025-05-01,29,328.7,11.33,1.44,6,4,0
P00389,2025-06-01,30,361.2,12.04,2.96,6,4,1
P00389,2025-07-01,27,316.8,11.73,1.49,7,4,0
P00389,2025-08-01,29,347.3,11.98,1.59,7,4,1
P00389,2025-08-31,31,378.1,12.2,3.65,8,4,0
P00389,2025-10-01,29,362.5,12.5,0.96,5,4,2
P00389,2025-10-31,29,355.7,12.26,4.59,5,4,1
P00389,2025-12-01,28,363.4,12.98,3.41,7,4,1
P00389,2025-12-31,31,385.6,12.44,3.93,4,4,1
P00389,2026-01-30,29,349.1,12.04,0.2,10,4,0
P00389,2026-03-02,29,363.3,12.53,1.9,7,4,0
P00389,2026-04-01,28,329.6,11.77,0.2,5,4,0
P00389,2026-05-02,29,319.7,11.02,2.6,2,4,1
P00389,2026-06-01,30,344.6,11.49,1.65,6,4,2
P00389,2026-07-02,30,363.2,12.11,1.22,11,4,1
P00389,2026-08-01,28,324.0,11.57,4.32,9,4,0
P00390,2024-08-31,27,248.7,9.21,2.92,1,4,1
P00390,2024-09-30,29,247.1,8.52,0.2,9,4,4
P00390,2024-10-31,28,276.7,9.88,4.02,10,4,1
P00390,2024-11-30,29,291.1,10.04,6.0,11,4,2
P00390,2024-12-31,31,308.3,9.94,1.25,4,4,0
P00390,2025-01-30,30,312.8,10.43,5.45,9,4,4
P00390,2025-03-02,28,253.6,9.06,1.55,7,4,3
P00390,2025-04-01,31,299.8,9.67,2.25,6,4,3
P00390,2025-05-01,29,262.1,9.04,4.5,9,4,3
P00390,2025-06-01,27,283.7,10.51,2.64,4,4,1
P00390,2025-07-01,31,291.5,9.4,5.84,9,4,3
P00390,2025-08-01,29,286.3,9.87,4.01,7,4,0
P00390,2025-08-31,28,269.0,9.61,1.5,9,4,3
P00390,2025-10-01,31,292.5,9.44,3.94,13,4,2
P00390,2025-10-31,27,263.4,9.76,1.91,4,4,1
P00390,2025-12-01,30,295.5,9.85,3.06,7,4,2
P00390,2025-12-31,29,268.2,9.25,0.52,7,4,4
P00390,2026-01-30,29,282.6,9.75,0.54,4,4,1
P00390,2026-03-02,31,313.9,10.13,0.56,6,4,1
P00390,2026-04-01,28,268.5,9.59,2.0,3,4,3
P00390,2026-05-02,30,306.9,10.23,5.53,6,4,2
P00390,2026-06-01,30,289.7,9.66,6.0,6,4,3
P00390,2026-07-02,30,291.4,9.71,6.0,4,4,1
P00390,2026-08-01,31,323.5,10.43,2.85,4,4,2
P00391,2024-08-31,30,423.6,14.12,3.49,4,4,2
P00391,2024-09-30,29,397.1,13.69,3.37,13,4,2
P00391,2024-10-31,29,387.2,13.35,0.63,1,4,1
P00391,2024-11-30,29,412.2,14.21,2.72,10,4,1
P00391,2024-12-31,27,347.1,12.86,0.98,5,4,1
P00391,2025-01-30,29,389.5,13.43,0.63,6,4,1
P00391,2025-03-02,28,397.5,14.2,0.87,7,4,1
P00391,2025-04-01,29,399.4,13.77,4.47,11,4,1
P00391,2025-05-01,30,403.6,13.45,2.15,12,4,0
P00391,2025-06-01,31,425.9,13.74,4.67,12,4,1
P00391,2025-07-01,28,380.9,13.61,1.83,6,4,0
P00391,2025-08-01,26,352.8,13.57,2.18,5,4,2
P00391,2025-08-31,29,401.5,13.84,2.44,4,4,1
P00391,2025-10-01,27,361.4,13.38,4.28,5,4,0
P00391,2025-10-31,27,372.0,13.78,1.45,6,4,0
P00391,2025-12-01,31,407.9,13.16,2.0,9,4,0
P00391,2025-12-31,31,409.7,13.22,0.78,12,4,2
P00391,2026-01-30,29,389.0,13.41,3.93,10,4,0
P00391,2026-03-02,30,404.7,13.49,0.79,7,4,1
P00391,2026-04-01,31,419.6,13.53,4.54,7,4,1
P00391,2026-05-02,30,409.6,13.65,3.61,6,4,1
P00391,2026-06-01,28,389.0,13.89,4.27,9,4,2
P00391,2026-07-02,26,369.3,14.2,2.27,7,4,2
P00391,2026-08-01,29,413.2,14.25,1.53,3,4,1
P00392,2024-08-31,28,384.5,13.73,1.43,2,4,1
P00392,2024-09-30,28,393.7,14.06,3.0,2,4,2
P00392,2024-10-31,31,398.7,12.86,5.48,6,4,2
P00392,2024-11-30,30,415.4,13.85,6.0,6,4,0
P00392,2024-12-31,28,392.1,14.0,1.69,6,4,0
P00392,2025-01-30,29,429.0,14.79,1.26,7,4,0
P00392,2025-03-02,28,410.6,14.66,2.59,10,4,0
P00392,2025-04-01,27,378.6,14.02,4.46,2,4,1
P00392,2025-05-01,28,402.4,14.37,0.83,5,4,1
P00392,2025-06-01,29,427.8,14.75,0.28,14,4,0
P00392,2025-07-01,30,433.2,14.44,2.69,7,4,0
P00392,2025-08-01,26,371.2,14.28,2.65,6,4,0
P00392,2025-08-31,30,442.9,14.76,1.02,6,4,0
P00392,2025-10-01,29,410.0,14.14,2.79,8,4,1
P00392,2025-10-31,28,400.1,14.29,2.06,6,4,1
P00392,2025-12-01,28,415.3,14.83,1.95,8,4,1
P00392,2025-12-31,28,383.3,13.69,3.3,4,4,0
P00392,2026-01-30,30,409.6,13.65,6.0,4,4,2
P00392,2026-03-02,31,411.4,13.27,2.69,5,4,1
P00392,2026-04-01,30,400.4,13.35,1.89,2,4,0
P00392,2026-05-02,27,367.0,13.59,2.66,7,4,0
P00392,2026-06-01,31,397.5,12.82,3.52,7,4,0
P00392,2026-07-02,31,389.4,12.56,6.0,8,4,1
P00392,2026-08-01,27,365.1,13.52,6.0,6,4,0
P00393,2024-08-31,30,395.5,13.18,2.6,8,4,1
P00393,2024-09-30,27,376.2,13.93,2.11,7,4,2
P00393,2024-10-31,29,431.2,14.87,5.64,6,4,0
P00393,2024-11-30,29,399.6,13.78,0.68,6,4,0
P00393,2024-12-31,29,385.9,13.31,1.0,5,4,0
P00393,2025-01-30,28,406.1,14.5,3.18,3,4,1
P00393,2025-03-02,29,377.1,13.0,4.94,4,4,1
P00393,2025-04-01,30,408.8,13.63,1.78,9,4,0
P00393,2025-05-01,28,377.0,13.46,4.24,6,4,1
P00393,2025-06-01,27,359.0,13.3,1.98,3,4,0
P00393,2025-07-01,28,398.8,14.24,3.06,5,4,2
P00393,2025-08-01,29,392.3,13.53,5.98,5,4,0
P00393,2025-08-31,28,390.1,13.93,4.78,7,4,2
P00393,2025-10-01,28,404.8,14.46,3.2,5,4,1
P00393,2025-10-31,31,423.1,13.65,4.74,8,4,1
P00393,2025-12-01,30,425.6,14.19,1.04,7,4,1
P00393,2025-12-31,27,378.3,14.01,2.85,7,4,0
P00393,2026-01-30,30,428.1,14.27,4.76,7,4,0
P00393,2026-03-02,30,430.5,14.35,6.0,5,4,2
P00393,2026-04-01,28,398.6,14.24,3.62,6,4,0
P00393,2026-05-02,30,441.5,14.72,2.02,4,4,1
P00393,2026-06-01,26,371.7,14.3,1.79,5,4,0
P00393,2026-07-02,29,426.0,14.69,3.49,6,4,1
P00393,2026-08-01,30,442.2,14.74,2.67,7,4,2
P00394,2024-08-31,26,341.6,13.14,2.5,5,4,2
P00394,2024-09-30,27,366.6,13.58,1.97,7,4,0
P00394,2024-10-31,30,382.3,12.74,1.38,7,4,1
P00394,2024-11-30,27,364.3,13.49,1.4,4,4,0
P00394,2024-12-31,29,396.6,13.68,1.33,4,4,0
P00394,2025-01-30,25,338.1,13.53,0.86,5,4,2
P00394,2025-03-02,27,381.4,14.13,0.63,2,4,1
P00394,2025-04-01,27,375.7,13.92,0.77,4,4,0
P00394,2025-05-01,28,376.1,13.43,5.78,5,4,0
P00394,2025-06-01,29,403.4,13.91,3.32,5,4,1
P00394,2025-07-01,27,353.3,13.09,4.28,5,4,2
P00394,2025-08-01,28,389.7,13.92,2.58,4,4,0
P00394,2025-08-31,27,360.5,13.35,1.38,6,4,3
P00394,2025-10-01,29,412.7,14.23,0.93,4,4,2
P00394,2025-10-31,28,387.7,13.85,1.39,7,4,0
P00394,2025-12-01,31,445.1,14.36,2.54,3,4,1
P00394,2025-12-31,27,399.9,14.81,3.11,3,4,1
P00394,2026-01-30,25,340.3,13.61,4.94,6,4,0
P00394,2026-03-02,29,401.7,13.85,1.59,5,4,0
P00394,2026-04-01,28,385.5,13.77,3.34,4,4,0
P00394,2026-05-02,28,396.7,14.17,3.9,8,4,1
P00394,2026-06-01,28,382.7,13.67,0.56,7,4,0
P00394,2026-07-02,29,400.7,13.82,0.29,6,4,0
P00394,2026-08-01,28,393.2,14.04,2.38,4,4,2
P00395,2024-08-31,31,430.5,13.89,1.13,2,4,1
P00395,2024-09-30,29,380.5,13.12,1.63,2,4,0
P00395,2024-10-31,27,350.8,12.99,0.51,4,4,0
P00395,2024-11-30,29,389.1,13.42,0.41,9,4,1
P00395,2024-12-31,28,379.2,13.54,5.22,4,4,2
P00395,2025-01-30,30,409.7,13.66,1.96,6,4,2
P00395,2025-03-02,26,368.9,14.19,4.37,7,4,0
P00395,2025-04-01,29,393.5,13.57,0.9,4,4,2
P00395,2025-05-01,30,384.6,12.82,0.41,9,4,1
P00395,2025-06-01,28,366.9,13.1,3.83,9,4,0
P00395,2025-07-01,29,370.9,12.79,3.72,3,4,0
P00395,2025-08-01,28,363.5,12.98,1.24,3,4,0
P00395,2025-08-31,26,331.0,12.73,6.0,5,4,1
P00395,2025-10-01,24,312.6,13.02,3.35,2,4,0
P00395,2025-10-31,27,353.7,13.1,3.66,5,4,0
P00395,2025-12-01,26,360.6,13.87,2.32,7,4,0
P00395,2025-12-31,27,348.0,12.89,2.76,8,4,1
P00395,2026-01-30,28,388.0,13.86,0.43,1,4,0
P00395,2026-03-02,28,357.1,12.75,1.59,3,4,2
P00395,2026-04-01,30,412.8,13.76,0.84,7,4,0
P00395,2026-05-02,27,360.3,13.35,0.55,5,4,0
P00395,2026-06-01,28,382.7,13.67,1.58,8,4,1
P00395,2026-07-02,26,352.2,13.55,1.57,6,4,0
P00395,2026-08-01,30,420.7,14.02,0.29,5,4,1
P00396,2024-08-31,29,259.0,8.93,3.72,12,4,1
P00396,2024-09-30,28,249.3,8.9,4.2,8,4,0
P00396,2024-10-31,30,282.1,9.4,2.69,6,4,3
P00396,2024-11-30,31,272.0,8.78,6.0,8,4,3
P00396,2024-12-31,30,256.3,8.54,3.38,6,4,2
P00396,2025-01-30,28,269.5,9.63,6.0,7,4,1
P00396,2025-03-02,29,258.4,8.91,3.58,10,4,2
P00396,2025-04-01,27,240.6,8.91,2.58,4,4,1
P00396,2025-05-01,31,250.5,8.08,3.11,7,4,2
P00396,2025-06-01,29,254.1,8.76,2.98,7,4,4
P00396,2025-07-01,27,227.7,8.43,2.68,5,4,4
P00396,2025-08-01,28,235.7,8.42,1.56,6,4,3
P00396,2025-08-31,26,230.7,8.87,1.48,4,4,2
P00396,2025-10-01,29,240.5,8.29,0.73,9,4,1
P00396,2025-10-31,31,259.8,8.38,0.99,19,4,4
P00396,2025-12-01,28,228.5,8.16,0.44,8,4,1
P00396,2025-12-31,27,217.1,8.04,1.73,8,4,3
P00396,2026-01-30,28,241.8,8.64,6.0,7,4,3
P00396,2026-03-02,28,238.1,8.5,4.96,6,4,2
P00396,2026-04-01,30,258.5,8.62,2.73,8,4,2
P00396,2026-05-02,29,229.2,7.9,0.82,5,4,1
P00396,2026-06-01,26,245.3,9.44,4.26,4,4,3
P00396,2026-07-02,30,271.9,9.06,1.42,11,4,3
P00396,2026-08-01,28,251.5,8.98,3.03,4,4,2
P00397,2024-08-31,30,381.8,12.73,0.29,10,4,0
P00397,2024-09-30,30,376.8,12.56,1.61,6,4,0
P00397,2024-10-31,27,347.7,12.88,0.2,4,4,1
P00397,2024-11-30,27,345.5,12.8,2.81,6,4,1
P00397,2024-12-31,22,284.0,12.91,1.71,0,4,1
P00397,2025-01-30,31,386.7,12.47,1.72,10,4,2
P00397,2025-03-02,27,359.5,13.31,1.49,3,4,0
P00397,2025-04-01,28,385.5,13.77,3.46,3,4,0
P00397,2025-05-01,27,355.4,13.16,2.68,3,4,1
P00397,2025-06-01,28,363.4,12.98,4.25,3,4,1
P00397,2025-07-01,30,409.4,13.65,0.88,7,4,0
P00397,2025-08-01,25,347.0,13.88,0.33,2,4,0
P00397,2025-08-31,31,408.5,13.18,1.38,5,4,0
P00397,2025-10-01,29,391.5,13.5,1.45,5,4,1
P00397,2025-10-31,27,363.0,13.44,1.42,2,4,0
P00397,2025-12-01,30,404.3,13.48,0.3,7,4,2
P00397,2025-12-31,26,339.3,13.05,0.61,2,4,0
P00397,2026-01-30,27,378.3,14.01,5.8,4,4,0
P00397,2026-03-02,27,350.7,12.99,0.68,4,4,0
P00397,2026-04-01,29,372.9,12.86,0.54,9,4,1
P00397,2026-05-02,29,367.9,12.69,6.0,2,4,1
P00397,2026-06-01,29,390.3,13.46,2.02,7,4,0
P00397,2026-07-02,29,385.2,13.28,3.13,3,4,0
P00397,2026-08-01,29,354.6,12.23,1.45,4,4,0
P00398,2024-08-31,27,358.4,13.27,1.91,4,4,0
P00398,2024-09-30,30,374.4,12.48,0.35,6,4,0
P00398,2024-10-31,30,412.7,13.76,1.62,5,4,1
P00398,2024-11-30,28,367.3,13.12,4.16,8,4,1
P00398,2024-12-31,28,378.4,13.51,1.32,2,4,1
P00398,2025-01-30,30,405.7,13.52,3.35,10,4,0
P00398,2025-03-02,26,339.0,13.04,2.07,5,4,0
P00398,2025-04-01,28,367.6,13.13,3.9,3,4,2
P00398,2025-05-01,29,396.0,13.65,3.84,6,4,2
P00398,2025-06-01,25,340.9,13.64,1.87,6,4,0
P00398,2025-07-01,27,377.4,13.98,0.89,4,4,0
P00398,2025-08-01,27,377.4,13.98,1.82,10,4,0
P00398,2025-08-31,31,441.8,14.25,1.21,7,4,2
P00398,2025-10-01,29,392.1,13.52,0.33,6,4,1
P00398,2025-10-31,29,414.5,14.29,2.02,6,4,1
P00398,2025-12-01,30,426.0,14.2,0.2,10,4,1
P00398,2025-12-31,30,426.0,14.2,0.92,7,4,0
P00398,2026-01-30,28,380.0,13.57,2.18,2,4,0
P00398,2026-03-02,26,365.4,14.05,1.01,4,4,1
P00398,2026-04-01,26,342.5,13.17,0.94,8,4,0
P00398,2026-05-02,27,369.8,13.7,4.15,1,4,1
P00398,2026-06-01,30,423.5,14.12,0.2,5,4,0
P00398,2026-07-02,29,392.4,13.53,1.21,8,4,1
P00398,2026-08-01,28,367.6,13.13,6.0,5,4,0
P00399,2024-08-31,31,279.9,9.03,2.32,12,4,1
P00399,2024-09-30,30,274.6,9.15,1.86,4,4,1
P00399,2024-10-31,30,274.4,9.15,6.0,9,4,1
P00399,2024-11-30,27,227.4,8.42,0.2,9,4,0
P00399,2024-12-31,29,266.0,9.17,1.65,3,4,3
P00399,2025-01-30,28,228.3,8.15,1.89,8,4,1
P00399,2025-03-02,29,233.7,8.06,1.39,9,4,4
P00399,2025-04-01,28,236.4,8.44,1.75,8,4,3
P00399,2025-05-01,31,256.7,8.28,4.57,7,4,0
P00399,2025-06-01,31,260.1,8.39,0.6,6,4,3
P00399,2025-07-01,30,241.4,8.05,1.1,7,4,2
P00399,2025-08-01,27,212.1,7.86,3.05,6,4,1
P00399,2025-08-31,27,233.2,8.64,4.62,3,4,1
P00399,2025-10-01,27,216.9,8.03,3.01,12,4,0
P00399,2025-10-31,30,240.3,8.01,1.72,9,4,3
P00399,2025-12-01,30,235.4,7.85,3.29,6,4,2
P00399,2025-12-31,27,227.3,8.42,5.95,6,4,2
P00399,2026-01-30,31,246.0,7.93,3.35,1,4,3
P00399,2026-03-02,29,244.8,8.44,6.0,4,4,3
P00399,2026-04-01,30,267.3,8.91,3.79,2,4,0
P00399,2026-05-02,31,258.8,8.35,6.0,13,4,2
P00399,2026-06-01,31,261.0,8.42,1.66,4,4,2
P00399,2026-07-02,31,272.5,8.79,1.91,10,4,0
P00399,2026-08-01,28,220.5,7.87,1.34,5,4,2
P00400,2024-08-31,31,405.1,13.07,2.27,11,4,1
P00400,2024-09-30,25,334.5,13.38,5.69,6,4,1
P00400,2024-10-31,31,406.5,13.11,0.44,9,4,0
P00400,2024-11-30,30,421.9,14.06,2.04,8,4,0
P00400,2024-12-31,29,396.7,13.68,3.8,7,4,0
P00400,2025-01-30,30,420.9,14.03,3.84,4,4,0
P00400,2025-03-02,29,403.1,13.9,2.05,3,4,1
P00400,2025-04-01,30,427.5,14.25,1.1,6,4,2
P00400,2025-05-01,30,434.7,14.49,1.96,9,4,0
P00400,2025-06-01,28,405.2,14.47,1.34,7,4,0
P00400,2025-07-01,28,421.2,15.04,4.76,8,4,0
P00400,2025-08-01,28,420.4,15.01,3.78,8,4,0
P00400,2025-08-31,29,424.5,14.64,3.24,9,4,2
P00400,2025-10-01,30,429.4,14.31,1.98,7,4,1
P00400,2025-10-31,29,411.8,14.2,1.89,11,4,2
P00400,2025-12-01,31,430.7,13.89,2.83,7,4,1
P00400,2025-12-31,30,451.1,15.04,4.06,9,4,1
P00400,2026-01-30,28,407.4,14.55,0.96,7,4,1
P00400,2026-03-02,28,410.8,14.67,6.0,8,4,0
P00400,2026-04-01,30,438.2,14.61,0.53,4,4,2
P00400,2026-05-02,29,436.5,15.05,1.9,16,4,1
P00400,2026-06-01,31,460.9,14.87,1.59,9,4,1
P00400,2026-07-02,27,397.4,14.72,3.24,6,4,0
P00400,2026-08-01,28,409.3,14.62,1.92,4,4,0
P00401,2024-08-31,31,265.9,8.58,1.7,3,4,3
P00401,2024-09-30,28,250.3,8.94,2.47,8,4,3
P00401,2024-10-31,28,238.6,8.52,3.37,6,4,3
P00401,2024-11-30,31,282.1,9.1,3.56,6,4,0
P00401,2024-12-31,28,250.4,8.94,5.39,4,4,1
P00401,2025-01-30,30,277.5,9.25,3.93,4,4,3
P00401,2025-03-02,28,231.9,8.28,6.0,7,4,2
P00401,2025-04-01,31,266.0,8.58,3.52,5,4,3
P00401,2025-05-01,31,260.3,8.4,1.9,8,4,2
P00401,2025-06-01,29,253.7,8.75,1.08,5,4,2
P00401,2025-07-01,29,244.7,8.44,6.0,6,4,3
P00401,2025-08-01,31,261.3,8.43,1.38,7,4,1
P00401,2025-08-31,30,243.6,8.12,4.12,11,4,1
P00401,2025-10-01,29,250.7,8.65,2.17,4,4,1
P00401,2025-10-31,27,212.5,7.87,6.0,8,4,3
P00401,2025-12-01,30,231.7,7.72,3.58,9,4,4
P00401,2025-12-31,28,227.1,8.11,0.98,12,4,3
P00401,2026-01-30,28,237.4,8.48,0.55,8,4,3
P00401,2026-03-02,30,249.5,8.32,2.78,6,4,2
P00401,2026-04-01,30,251.8,8.39,4.07,8,4,2
P00401,2026-05-02,30,242.1,8.07,1.87,3,4,3
P00401,2026-06-01,31,250.8,8.09,1.4,5,4,4
P00401,2026-07-02,28,242.3,8.65,1.58,6,4,4
P00401,2026-08-01,28,222.8,7.96,0.63,5,4,3
P00402,2024-08-31,29,408.9,14.1,2.57,9,4,2
P00402,2024-09-30,31,413.2,13.33,6.0,7,4,1
P00402,2024-10-31,31,439.6,14.18,3.92,5,4,2
P00402,2024-11-30,27,391.1,14.48,0.46,11,4,0
P00402,2024-12-31,29,434.6,14.99,3.8,6,4,0
P00402,2025-01-30,31,426.6,13.76,1.58,7,4,0
P00402,2025-03-02,28,382.3,13.65,2.31,7,4,0
P00402,2025-04-01,26,359.8,13.84,4.0,9,4,4
P00402,2025-05-01,26,367.1,14.12,0.73,7,4,0
P00402,2025-06-01,28,393.8,14.07,0.82,5,4,1
P00402,2025-07-01,28,397.6,14.2,5.47,11,4,1
P00402,2025-08-01,30,443.7,14.79,3.46,5,4,1
P00402,2025-08-31,26,389.6,14.99,2.27,4,4,0
P00402,2025-10-01,27,369.9,13.7,1.54,7,4,0
P00402,2025-10-31,31,447.0,14.42,1.34,6,4,1
P00402,2025-12-01,30,422.8,14.09,2.64,5,4,0
P00402,2025-12-31,31,419.9,13.55,2.69,8,4,2
P00402,2026-01-30,28,398.1,14.22,1.75,10,4,2
P00402,2026-03-02,27,383.1,14.19,3.72,5,4,0
P00402,2026-04-01,31,442.3,14.27,6.0,4,4,0
P00402,2026-05-02,31,445.7,14.38,2.46,9,4,0
P00402,2026-06-01,31,431.0,13.9,0.94,15,4,0
P00402,2026-07-02,29,396.1,13.66,4.99,5,4,0
P00402,2026-08-01,28,392.3,14.01,2.77,11,4,0
P00403,2024-08-31,30,420.6,14.02,5.22,11,4,0
P00403,2024-09-30,31,429.9,13.87,1.41,5,4,2
P00403,2024-10-31,30,399.3,13.31,3.43,9,4,0
P00403,2024-11-30,27,375.2,13.9,2.85,4,4,0
P00403,2024-12-31,30,417.6,13.92,2.21,6,4,0
P00403,2025-01-30,30,405.9,13.53,2.16,5,4,2
P00403,2025-03-02,29,399.1,13.76,1.14,7,4,1
P00403,2025-04-01,31,410.0,13.23,2.53,4,4,1
P00403,2025-05-01,31,438.8,14.16,1.2,3,4,1
P00403,2025-06-01,29,420.5,14.5,2.2,2,4,0
P00403,2025-07-01,30,442.8,14.76,5.41,6,4,1
P00403,2025-08-01,31,413.4,13.34,0.34,9,4,0
P00403,2025-08-31,31,447.5,14.43,3.13,9,4,0
P00403,2025-10-01,30,429.8,14.33,4.71,8,4,2
P00403,2025-10-31,31,458.6,14.79,3.42,5,4,1
P00403,2025-12-01,31,459.4,14.82,1.85,8,4,0
P00403,2025-12-31,31,456.5,14.73,3.48,6,4,3
P00403,2026-01-30,27,390.4,14.46,1.77,6,4,0
P00403,2026-03-02,28,412.2,14.72,1.36,8,4,0
P00403,2026-04-01,31,447.6,14.44,5.46,2,4,0
P00403,2026-05-02,31,436.6,14.08,0.52,3,4,1
P00403,2026-06-01,30,434.7,14.49,1.99,3,4,1
P00403,2026-07-02,29,408.5,14.09,0.78,8,4,0
P00403,2026-08-01,31,451.5,14.57,3.7,13,4,1
P00404,2024-08-31,30,236.8,7.89,3.57,8,4,2
P00404,2024-09-30,26,235.9,9.07,1.12,5,4,2
P00404,2024-10-31,30,240.5,8.02,0.92,7,4,3
P00404,2024-11-30,29,237.5,8.19,1.63,8,4,3
P00404,2024-12-31,27,223.9,8.29,4.34,8,4,4
P00404,2025-01-30,31,237.0,7.65,5.16,8,4,2
P00404,2025-03-02,30,240.7,8.02,5.64,5,4,2
P00404,2025-04-01,26,207.0,7.96,1.68,6,4,3
P00404,2025-05-01,26,220.1,8.47,3.13,9,4,2
P00404,2025-06-01,28,241.7,8.63,1.93,2,4,3
P00404,2025-07-01,28,237.7,8.49,1.8,9,4,3
P00404,2025-08-01,30,249.6,8.32,1.52,4,4,2
P00404,2025-08-31,31,268.7,8.67,1.93,11,4,3
P00404,2025-10-01,29,242.6,8.37,2.3,5,4,4
P00404,2025-10-31,28,225.3,8.05,1.6,10,4,2
P00404,2025-12-01,28,229.9,8.21,2.08,8,4,2
P00404,2025-12-31,30,264.3,8.81,2.92,9,4,3
P00404,2026-01-30,26,233.3,8.97,1.84,6,4,0
P00404,2026-03-02,28,261.6,9.34,2.73,6,4,1
P00404,2026-04-01,31,265.5,8.57,3.6,4,4,2
P00404,2026-05-02,28,239.4,8.55,3.05,11,4,2
P00404,2026-06-01,30,239.5,7.98,1.72,13,4,2
P00404,2026-07-02,28,246.0,8.78,0.6,5,4,3
P00404,2026-08-01,31,264.6,8.54,5.4,4,4,1
P00405,2024-08-31,28,359.1,12.82,4.68,3,4,1
P00405,2024-09-30,28,376.1,13.43,0.61,9,4,2
P00405,2024-10-31,25,313.1,12.52,2.59,1,4,0
P00405,2024-11-30,29,365.3,12.6,0.39,5,4,2
P00405,2024-12-31,28,365.3,13.05,6.0,3,4,1
P00405,2025-01-30,24,294.5,12.27,1.26,6,4,1
P00405,2025-03-02,28,358.2,12.79,0.75,1,4,1
P00405,2025-04-01,28,340.2,12.15,3.27,4,4,2
P00405,2025-05-01,30,379.6,12.65,0.29,5,4,0
P00405,2025-06-01,27,356.2,13.19,0.65,4,4,1
P00405,2025-07-01,26,344.4,13.25,1.02,2,4,0
P00405,2025-08-01,25,315.5,12.62,3.91,7,4,1
P00405,2025-08-31,25,316.5,12.66,1.95,2,4,0
P00405,2025-10-01,26,329.9,12.69,0.48,5,4,1
P00405,2025-10-31,29,393.4,13.57,0.35,3,4,0
P00405,2025-12-01,27,360.0,13.33,0.32,4,4,0
P00405,2025-12-31,29,342.9,11.82,2.37,3,4,1
P00405,2026-01-30,23,287.4,12.5,3.25,5,4,0
P00405,2026-03-02,26,328.4,12.63,2.67,7,4,0
P00405,2026-04-01,28,356.4,12.73,0.89,4,4,0
P00405,2026-05-02,26,352.0,13.54,1.44,4,4,1
P00405,2026-06-01,28,368.5,13.16,0.73,5,4,0
P00405,2026-07-02,28,365.3,13.05,1.89,6,4,2
P00405,2026-08-01,26,331.4,12.75,1.36,5,4,0
P00406,2024-08-31,29,380.2,13.11,3.12,8,4,2
P00406,2024-09-30,29,371.6,12.81,3.08,5,4,2
P00406,2024-10-31,31,404.7,13.05,6.0,5,4,1
P00406,2024-11-30,29,381.1,13.14,2.0,5,4,1
P00406,2024-12-31,30,400.1,13.34,1.44,9,4,1
P00406,2025-01-30,29,363.8,12.54,0.25,8,4,3
P00406,2025-03-02,29,380.0,13.1,2.35,4,4,0
P00406,2025-04-01,27,344.9,12.77,0.55,6,4,0
P00406,2025-05-01,28,358.5,12.8,2.98,3,4,2
P00406,2025-06-01,30,390.0,13.0,2.95,7,4,0
P00406,2025-07-01,29,384.9,13.27,5.24,7,4,0
P00406,2025-08-01,28,365.2,13.04,3.97,5,4,0
P00406,2025-08-31,28,362.3,12.94,6.0,6,4,1
P00406,2025-10-01,29,377.2,13.01,1.7,9,4,0
P00406,2025-10-31,30,381.1,12.7,4.62,12,4,1
P00406,2025-12-01,28,358.7,12.81,6.0,10,4,1
P00406,2025-12-31,30,408.9,13.63,0.51,8,4,0
P00406,2026-01-30,27,331.1,12.26,2.71,8,4,1
P00406,2026-03-02,31,367.6,11.86,0.69,7,4,1
P00406,2026-04-01,27,354.4,13.13,0.32,2,4,0
P00406,2026-05-02,28,351.7,12.56,4.54,9,4,1
