deployment_id,personnel_id,unit_id,location_type,deployment_type,start_date,end_date,is_current
P00419-D001,P00419,U012,static_station,operational,2023-07-18,,True
P00419-D002,P00419,U012,static_station,operational,2022-05-06,2023-07-17,False
P00419-D003,P00419,U012,field,training,2021-06-18,2022-05-05,False
P00420-D001,P00420,U004,field,static,2024-04-01,,True
P00420-D002,P00420,U004,field,operational,2023-01-27,2024-03-31,False
P00420-D003,P00420,U004,hard_area,static,2021-05-24,2023-01-26,False
P00420-D004,P00420,U004,hard_area,training,2020-09-07,2021-05-23,False
P00420-D005,P00420,U004,static_station,operational,2020-04-27,2020-09-06,False
P00421-D001,P00421,U006,field,operational,2023-11-09,,True
P00421-D002,P00421,U006,static_station,operational,2021-12-07,2023-11-08,False
P00421-D003,P00421,U006,field,training,2019-10-25,2021-12-06,False
P00421-D004,P00421,U006,hard_area,operational,2018-02-11,2019-10-24,False
P00421-D005,P00421,U006,field,static,2016-12-10,2018-02-10,False
P00421-D006,P00421,U006,field,static,2015-08-24,2016-12-09,False
P00421-D007,P00421,U006,field,static,2014-11-03,2015-08-23,False
P00421-D008,P00421,U006,field,training,2013-11-01,2014-11-02,False
P00422-D001,P00422,U003,static_station,static,2024-02-26,,True
P00422-D002,P00422,U003,field,static,2022-07-14,2024-02-25,False
P00422-D003,P00422,U003,hard_area,training,2021-07-20,2022-07-13,False
P00423-D001,P00423,U010,hard_area,operational,2026-07-23,,True
P00423-D002,P00423,U010,field,static,2025-08-28,2026-07-22,False
P00423-D003,P00423,U010,static_station,operational,2024-03-09,2025-08-27,False
P00423-D004,P00423,U010,static_station,training,2023-11-07,2024-03-08,False
P00423-D005,P00423,U010,hard_area,static,2023-07-07,2023-11-06,False
P00423-D006,P00423,U010,hard_area,operational,2022-01-03,2023-07-06,False
P00424-D001,P00424,U007,static_station,static,2023-12-04,,True
P00425-D001,P00425,U002,static_station,operational,2025-01-19,,True
P00425-D002,P00425,U002,field,static,2024-02-19,2025-01-18,False
P00425-D003,P00425,U002,hard_area,training,2022-12-07,2024-02-18,False
P00425-D004,P00425,U002,hard_area,operational,2021-11-06,2022-12-06,False
P00425-D005,P00425,U002,hard_area,training,2020-11-25,2021-11-05,False
P00426-D001,P00426,U014,static_station,static,2025-04-27,,True
P00426-D002,P00426,U014,field,training,2024-03-09,2025-04-26,False
P00426-D003,P00426,U014,static_station,training,2023-01-05,2024-03-08,False
P00426-D004,P00426,U014,hard_area,static,2020-11-28,2023-01-04,False
P00426-D005,P00426,U014,field,training,2019-04-27,2020-11-27,False
P00427-D001,P00427,U015,field,operational,2025-01-14,,True
P00427-D002,P00427,U015,field,training,2024-08-27,2025-01-13,False
P00427-D003,P00427,U015,hard_area,static,2022-10-18,2024-08-26,False
P00427-D004,P00427,U015,hard_area,training,2021-08-01,2022-10-17,False
P00427-D005,P00427,U015,static_station,training,2021-03-07,2021-07-31,False
P00428-D001,P00428,U009,static_station,static,2025-11-22,,True
P00428-D002,P00428,U009,hard_area,training,2024-05-25,2025-11-21,False
P00428-D003,P00428,U009,static_station,static,2022-07-12,2024-05-24,False
P00428-D004,P00428,U009,field,static,2021-11-20,2022-07-11,False
P00428-D005,P00428,U009,hard_area,static,2021-06-26,2021-11-19,False
P00429-D001,P00429,U015,field,operational,2025-01-26,,True
P00429-D002,P00429,U015,field,static,2023-03-10,2025-01-25,False
P00429-D003,P00429,U015,field,static,2022-02-08,2023-03-09,False
P00429-D004,P00429,U015,static_station,operational,2020-09-28,2022-02-07,False
P00429-D005,P00429,U015,hard_area,operational,2020-05-20,2020-09-27,False
P00429-D006,P00429,U015,static_station,static,2019-01-18,2020-05-19,False
P00429-D007,P00429,U015,hard_area,static,2017-09-07,2019-01-17,False
P00429-D008,P00429,U015,static_station,training,2017-05-07,2017-09-06,False
P00430-D001,P00430,U006,hard_area,operational,2024-06-06,,True
P00430-D002,P00430,U006,static_station,operational,2023-02-01,2024-06-05,False
P00430-D003,P00430,U006,static_station,operational,2021-10-06,2023-01-31,False
P00430-D004,P00430,U006,static_station,operational,2021-06-06,2021-10-05,False
P00430-D005,P00430,U006,static_station,training,2020-01-16,2021-06-05,False
P00430-D006,P00430,U006,hard_area,training,2018-12-05,2020-01-15,False
P00431-D001,P00431,U007,static_station,static,2024-02-03,,True
P00431-D002,P00431,U007,static_station,static,2022-11-06,2024-02-02,False
P00432-D001,P00432,U001,static_station,operational,2025-06-14,,True
P00432-D002,P00432,U001,hard_area,training,2025-02-11,2025-06-13,False
P00432-D003,P00432,U001,static_station,static,2023-12-13,2025-02-10,False
P00432-D004,P00432,U001,static_station,training,2022-12-09,2023-12-12,False
P00432-D005,P00432,U001,static_station,static,2021-08-23,2022-12-08,False
P00432-D006,P00432,U001,hard_area,training,2021-02-08,2021-08-22,False
P00432-D007,P00432,U001,static_station,operational,2020-06-28,2021-02-07,False
P00433-D001,P00433,U006,static_station,operational,2025-11-20,,True
P00433-D002,P00433,U006,field,operational,2023-06-08,2025-11-19,False
P00433-D003,P00433,U006,field,training,2021-08-12,2023-06-07,False
P00433-D004,P00433,U006,field,operational,2020-12-10,2021-08-11,False
P00433-D005,P00433,U006,static_station,training,2019-10-07,2020-12-09,False
P00433-D006,P00433,U006,static_station,training,2018-11-22,2019-10-06,False
P00433-D007,P00433,U006,hard_area,operational,2017-12-15,2018-11-21,False
P00433-D008,P00433,U006,hard_area,operational,2016-05-24,2017-12-14,False
P00434-D001,P00434,U008,field,operational,2026-06-09,,True
P00434-D002,P00434,U008,field,training,2025-02-21,2026-06-08,False
P00434-D003,P00434,U008,static_station,static,2023-09-01,2025-02-20,False
P00434-D004,P00434,U008,field,static,2022-04-28,2023-08-31,False
P00434-D005,P00434,U008,hard_area,static,2021-11-22,2022-04-27,False
P00434-D006,P00434,U008,field,training,2020-09-06,2021-11-21,False
P00434-D007,P00434,U008,hard_area,training,2019-09-08,2020-09-05,False
P00434-D008,P00434,U008,field,training,2018-03-14,2019-09-07,False
P00435-D001,P00435,U010,hard_area,operational,2026-03-21,,True
P00435-D002,P00435,U010,field,training,2025-11-18,2026-03-20,False
P00435-D003,P00435,U010,static_station,static,2025-07-18,2025-11-17,False
P00435-D004,P00435,U010,hard_area,training,2024-05-20,2025-07-17,False
P00435-D005,P00435,U010,static_station,training,2022-05-24,2024-05-19,False
P00435-D006,P00435,U010,field,static,2020-12-10,2022-05-23,False
P00435-D007,P00435,U010,field,training,2019-12-06,2020-12-09,False
P00435-D008,P00435,U010,static_station,static,2018-10-22,2019-12-05,False
P00436-D001,P00436,U005,field,operational,2025-09-23,,True
P00436-D002,P00436,U005,hard_area,static,2024-12-15,2025-09-22,False
P00436-D003,P00436,U005,hard_area,training,2023-04-30,2024-12-14,False
P00436-D004,P00436,U005,hard_area,operational,2022-12-28,2023-04-29,False
P00436-D005,P00436,U005,hard_area,operational,2021-04-17,2022-12-27,False
P00436-D006,P00436,U005,hard_area,training,2020-07-15,2021-04-16,False
P00436-D007,P00436,U005,field,operational,2019-03-11,2020-07-14,False
P00436-D008,P00436,U005,field,operational,2017-11-27,2019-03-10,False
P00437-D001,P00437,U003,field,static,2025-06-23,,True
P00437-D002,P00437,U003,field,static,2024-08-23,2025-06-22,False
P00437-D003,P00437,U003,field,operational,2023-04-22,2024-08-22,False
P00437-D004,P00437,U003,field,training,2021-11-03,2023-04-21,False
P00437-D005,P00437,U003,hard_area,static,2020-04-17,2021-11-02,False
P00437-D006,P00437,U003,static_station,static,2018-11-03,2020-04-16,False
P00437-D007,P00437,U003,field,training,2016-06-19,2018-11-02,False
P00437-D008,P00437,U003,field,static,2015-08-08,2016-06-18,False
P00438-D001,P00438,U007,static_station,static,2024-07-30,,True
P00438-D002,P00438,U007,static_station,operational,2023-04-24,2024-07-29,False
P00438-D003,P00438,U007,field,static,2022-01-30,2023-04-23,False
P00438-D004,P00438,U007,field,operational,2019-09-07,2022-01-29,False
P00438-D005,P00438,U007,hard_area,static,2018-12-06,2019-09-06,False
P00438-D006,P00438,U007,field,static,2017-02-03,2018-12-05,False
P00438-D007,P00438,U007,hard_area,training,2015-05-30,2017-02-02,False
P00438-D008,P00438,U007,hard_area,operational,2014-01-21,2015-05-29,False
P00439-D001,P00439,U010,hard_area,operational,2026-07-12,,True
P00439-D002,P00439,U010,hard_area,operational,2025-01-11,2026-07-11,False
P00439-D003,P00439,U010,field,static,2023-09-14,2025-01-10,False
P00439-D004,P00439,U010,static_station,operational,2021-10-29,2023-09-13,False
P00439-D005,P00439,U010,hard_area,training,2020-05-24,2021-10-28,False
P00439-D006,P00439,U010,hard_area,operational,2019-07-02,2020-05-23,False
P00439-D007,P00439,U010,field,training,2018-08-30,2019-07-01,False
P00439-D008,P00439,U010,field,training,2017-12-12,2018-08-29,False
P00440-D001,P00440,U006,static_station,operational,2024-04-01,,True
P00440-D002,P00440,U006,static_station,static,2023-07-15,2024-03-31,False
P00440-D003,P00440,U006,field,static,2023-01-22,2023-07-14,False
P00440-D004,P00440,U006,hard_area,static,2020-12-30,2023-01-21,False
P00440-D005,P00440,U006,hard_area,training,2020-05-07,2020-12-29,False
P00441-D001,P00441,U004,static_station,static,2025-12-26,,True
P00441-D002,P00441,U004,static_station,operational,2024-03-24,2025-12-25,False
P00441-D003,P00441,U004,field,training,2023-05-01,2024-03-23,False
P00441-D004,P00441,U004,hard_area,static,2022-05-22,2023-04-30,False
P00441-D005,P00441,U004,static_station,operational,2021-08-14,2022-05-21,False
P00441-D006,P00441,U004,field,static,2019-07-12,2021-08-13,False
P00441-D007,P00441,U004,field,operational,2017-05-19,2019-07-11,False
P00441-D008,P00441,U004,field,static,2015-03-13,2017-05-18,False
P00442-D001,P00442,U007,static_station,static,2023-10-10,,True
P00442-D002,P00442,U007,static_station,static,2022-11-04,2023-10-09,False
P00442-D003,P00442,U007,static_station,training,2021-07-05,2022-11-03,False
P00442-D004,P00442,U007,static_station,training,2020-06-21,2021-07-04,False
P00443-D001,P00443,U009,static_station,static,2025-12-29,,True
P00443-D002,P00443,U009,hard_area,operational,2025-05-01,2025-12-28,False
P00444-D001,P00444,U010,hard_area,operational,2024-10-26,,True
P00444-D002,P00444,U010,hard_area,static,2023-04-30,2024-10-25,False
P00444-D003,P00444,U010,field,training,2022-10-21,2023-04-29,False
P00444-D004,P00444,U010,static_station,training,2022-04-20,2022-10-20,False
P00444-D005,P00444,U010,static_station,static,2020-10-05,2022-04-19,False
P00444-D006,P00444,U010,field,training,2019-02-09,2020-10-04,False
P00444-D007,P00444,U010,field,training,2017-08-02,2019-02-08,False
P00444-D008,P00444,U010,field,training,2016-03-12,2017-08-01,False
P00445-D001,P00445,U005,hard_area,operational,2023-12-11,,True
P00445-D002,P00445,U005,field,training,2023-05-08,2023-12-10,False
P00445-D003,P00445,U005,static_station,training,2022-10-29,2023-05-07,False
P00445-D004,P00445,U005,static_station,training,2021-02-02,2022-10-28,False
P00445-D005,P00445,U005,field,static,2019-04-14,2021-02-01,False
P00445-D006,P00445,U005,hard_area,operational,2018-02-03,2019-04-13,False
P00445-D007,P00445,U005,field,static,2017-01-06,2018-02-02,False
P00445-D008,P00445,U005,hard_area,operational,2015-08-11,2017-01-05,False
P00446-D001,P00446,U001,static_station,operational,2025-01-31,,True
P00446-D002,P00446,U001,hard_area,operational,2023-07-06,2025-01-30,False
P00446-D003,P00446,U001,static_station,training,2022-12-02,2023-07-05,False
P00446-D004,P00446,U001,field,training,2020-10-29,2022-12-01,False
P00446-D005,P00446,U001,hard_area,static,2019-10-03,2020-10-28,False
P00446-D006,P00446,U001,field,training,2018-10-28,2019-10-02,False
P00447-D001,P00447,U011,hard_area,operational,2026-06-21,,True
P00447-D002,P00447,U011,static_station,operational,2025-05-22,2026-06-20,False
P00447-D003,P00447,U011,hard_area,training,2024-06-09,2025-05-21,False
P00447-D004,P00447,U011,field,training,2022-12-15,2024-06-08,False
P00447-D005,P00447,U011,hard_area,operational,2021-09-30,2022-12-14,False
P00447-D006,P00447,U011,field,operational,2020-07-25,2021-09-29,False
P00447-D007,P00447,U011,static_station,operational,2019-07-04,2020-07-24,False
P00448-D001,P00448,U004,static_station,static,2024-05-28,,True
P00448-D002,P00448,U004,static_station,static,2023-09-03,2024-05-27,False
P00448-D003,P00448,U004,static_station,operational,2022-11-22,2023-09-02,False
P00448-D004,P00448,U004,field,static,2021-11-14,2022-11-21,False
P00448-D005,P00448,U004,static_station,training,2020-05-22,2021-11-13,False
P00448-D006,P00448,U004,field,operational,2019-04-26,2020-05-21,False
P00449-D001,P00449,U001,static_station,operational,2023-08-02,,True
P00449-D002,P00449,U001,field,static,2022-05-26,2023-08-01,False
P00449-D003,P00449,U001,static_station,training,2022-01-04,2022-05-25,False
P00449-D004,P00449,U001,hard_area,training,2021-03-20,2022-01-03,False
P00449-D005,P00449,U001,field,operational,2020-03-09,2021-03-19,False
P00450-D001,P00450,U001,static_station,operational,2026-07-18,,True
P00450-D002,P00450,U001,static_station,operational,2025-05-14,2026-07-17,False
P00450-D003,P00450,U001,static_station,static,2024-02-04,2025-05-13,False
P00450-D004,P00450,U001,static_station,static,2023-07-08,2024-02-03,False
P00451-D001,P00451,U008,hard_area,operational,2025-04-29,,True
P00451-D002,P00451,U008,field,static,2024-01-30,2025-04-28,False
P00451-D003,P00451,U008,static_station,operational,2022-12-09,2024-01-29,False
P00451-D004,P00451,U008,field,training,2021-10-07,2022-12-08,False
P00451-D005,P00451,U008,hard_area,static,2020-01-18,2021-10-06,False
P00451-D006,P00451,U008,hard_area,operational,2018-10-13,2020-01-17,False
P00451-D007,P00451,U008,static_station,static,2016-11-23,2018-10-12,False
P00451-D008,P00451,U008,hard_area,training,2014-09-30,2016-11-22,False
P00452-D001,P00452,U003,static_station,static,2026-04-13,,True
P00452-D002,P00452,U003,field,operational,2024-04-28,2026-04-12,False
P00452-D003,P00452,U003,static_station,static,2022-07-08,2024-04-27,False
P00452-D004,P00452,U003,field,training,2020-12-27,2022-07-07,False
P00452-D005,P00452,U003,static_station,static,2019-10-12,2020-12-26,False
P00452-D006,P00452,U003,hard_area,operational,2017-07-27,2019-10-11,False
P00452-D007,P00452,U003,static_station,training,2016-03-06,2017-07-26,False
P00452-D008,P00452,U003,hard_area,training,2014-04-26,2016-03-05,False
P00453-D001,P00453,U003,static_station,static,2023-08-12,,True
P00453-D002,P00453,U003,static_station,training,2021-05-10,2023-08-11,False
P00453-D003,P00453,U003,field,training,2019-06-11,2021-05-09,False
P00453-D004,P00453,U003,field,training,2018-10-02,2019-06-10,False
P00454-D001,P00454,U003,static_station,static,2023-11-08,,True
P00454-D002,P00454,U003,field,operational,2022-12-06,2023-11-07,False
P00454-D003,P00454,U003,field,training,2021-07-17,2022-12-05,False
P00454-D004,P00454,U003,field,operational,2020-08-13,2021-07-16,False
P00454-D005,P00454,U003,field,static,2020-04-12,2020-08-12,False
P00455-D001,P00455,U016,hard_area,operational,2025-05-13,,True
P00455-D002,P00455,U016,static_station,static,2024-06-27,2025-05-12,False
P00455-D003,P00455,U016,static_station,operational,2024-02-25,2024-06-26,False
P00455-D004,P00455,U016,static_station,operational,2022-10-14,2024-02-24,False
P00455-D005,P00455,U016,hard_area,training,2021-09-27,2022-10-13,False
P00455-D006,P00455,U016,hard_area,training,2019-11-21,2021-09-26,False
P00455-D007,P00455,U016,hard_area,operational,2019-07-22,2019-11-20,False
P00455-D008,P00455,U016,hard_area,static,2018-02-18,2019-07-21,False
P00456-D001,P00456,U014,static_station,static,2025-03-04,,True
P00456-D002,P00456,U014,field,operational,2023-10-06,2025-03-03,False
P00456-D003,P00456,U014,static_station,static,2022-12-24,2023-10-05,False
P00456-D004,P00456,U014,field,static,2021-03-28,2022-12-23,False
P00456-D005,P00456,U014,hard_area,operational,2020-06-05,2021-03-27,False
P00456-D006,P00456,U014,hard_area,operational,2019-05-25,2020-06-04,False
P00457-D001,P00457,U013,field,operational,2024-01-16,,True
P00457-D002,P00457,U013,field,training,2023-02-24,2024-01-15,False
P00457-D003,P00457,U013,field,training,2021-12-01,2023-02-23,False
P00457-D004,P00457,U013,hard_area,static,2020-07-07,2021-11-30,False
P00457-D005,P00457,U013,static_station,training,2019-08-23,2020-07-06,False
P00457-D006,P00457,U013,hard_area,static,2017-12-11,2019-08-22,False
P00457-D007,P00457,U013,hard_area,operational,2016-06-19,2017-12-10,False
P00457-D008,P00457,U013,field,training,2015-09-03,2016-06-18,False
P00458-D001,P00458,U008,static_station,operational,2024-11-28,,True
P00458-D002,P00458,U008,hard_area,static,2024-04-23,2024-11-27,False
P00458-D003,P00458,U008,hard_area,operational,2023-04-21,2024-04-22,False
P00458-D004,P00458,U008,hard_area,training,2022-12-19,2023-04-20,False
P00458-D005,P00458,U008,hard_area,static,2022-06-11,2022-12-18,False
P00459-D001,P00459,U015,hard_area,operational,2024-10-27,,True
P00459-D002,P00459,U015,hard_area,operational,2023-02-21,2024-10-26,False
P00459-D003,P00459,U015,static_station,operational,2021-06-09,2023-02-20,False
P00459-D004,P00459,U015,hard_area,static,2020-09-21,2021-06-08,False
P00459-D005,P00459,U015,static_station,training,2019-06-13,2020-09-20,False
P00459-D006,P00459,U015,field,operational,2018-03-26,2019-06-12,False
P00459-D007,P00459,U015,field,static,2017-05-28,2018-03-25,False
